40000 3
1,108217.48711616737 2,242963.74648151887 3,241391.13402508834
1,108249.49912145521 2,243084.27503225493 3,241264.14140630802
1,108913.90514342125 2,244758.52584937934 3,239533.28064251383
1,121655.03261670998 2,247001.2033155529 3,233473.75834092396
1,141732.18784315055 2,248281.17501845 3,226357.30661746158
1,174129.1170549999 2,245410.2588454925 3,218422.35329281303
1,192246.24716445335 2,241243.60162512207 3,215788.54658327973
1,201980.2554458111 2,237864.16601682064 3,215502.190153968
1,207768.70011497874 2,235313.52568370785 3,215662.000372917
1,211129.1989705863 2,233390.53629384656 3,216059.10497201525
1,213579.34896696924 2,231964.33085105836 3,216570.80517202406
1,215384.86904963542 2,230850.9933254784 3,217041.12125417855
1,216647.82105337002 2,229935.6074212109 3,217434.32828813358
1,217382.64198919674 2,229242.77137607615 3,217828.41258352075
1,218077.60037893627 2,228642.73147442125 3,218154.73239433113
1,218630.8686413277 2,228115.61702026863 3,218430.46149894476
1,219065.3267087753 2,227777.213569094 3,218723.06236965404
1,219533.30771497748 2,227413.61926313388 3,218952.1781591652
1,219821.53143178835 2,227074.64134015827 3,219152.8090622922
1,220009.34423324472 2,226734.79474414018 3,219332.40215672457
1,220240.2022856392 2,226453.7236741085 3,219494.87107935472
1,220482.48858539335 2,226208.36579481544 3,219649.53821607897
1,220563.48583239986 2,226035.88475432148 3,219779.98033019138
1,220748.2922841805 2,225831.02803825453 3,219963.6413212117
1,240620.0460849958 2,108750.63589050231 3,243557.3024633358
1,240489.29532973765 2,108828.46280847557 3,243664.37107528196
1,239158.5762681876 2,109942.5113315132 3,244680.371094004
1,233391.6342056864 2,121073.35308910695 3,247374.00844312037
1,226145.3821904174 2,141298.23862958906 3,248910.77643911677
1,218255.81527478743 2,174260.09762488795 3,245240.54694616797
1,215840.81043547965 2,191867.5806495439 3,241329.37728269436
1,215418.50816925053 2,201921.16276522502 3,238020.32150429665
1,215654.80618046038 2,207668.59300610583 3,235320.71874743403
1,216136.73739974547 2,211153.37600551543 3,233326.66311224748
1,216706.72179006587 2,213534.5736245213 3,231889.21064306187
1,217008.8022689009 2,215396.81527099642 3,230885.24781910662
1,217420.12078866866 2,216468.69776735047 3,229999.54231448975
1,217711.54020754196 2,217383.08416827355 3,229299.34916769445
1,218313.19706758138 2,218038.13476137497 3,228620.39129247668
1,218602.86914589323 2,218705.5622328453 3,228114.18036130964
1,218742.0209821666 2,219035.00254306567 3,227690.55344210155
1,218823.0014804066 2,219461.94040228895 3,227315.21841502274
1,219029.7370197052 2,219760.30487858545 3,226995.37002123534
1,219283.9066879862 2,220029.15831488048 3,226725.1397980164
1,219395.33070924078 2,220388.67958635234 3,226463.38348479418
1,219590.9951780267 2,220402.20482105543 3,226260.49181527793
1,219702.1485909426 2,220484.56420878146 3,226049.29283346003
1,219879.0493554076 2,220652.66659121373 3,225909.20646954584
1,243125.67218278098 2,241272.1743022001 3,108107.25950284791
1,243466.30561522878 2,240912.16324316923 3,108126.32848314938
1,244373.65366587695 2,239851.02017117362 3,108801.41368743549
1,246977.46137674604 2,233550.73584679767 3,121377.17140897264
