40000 3
1,192841.65112541057 2,227736.2642855186 3,223762.9618582958
1,192915.99884919482 2,227738.2825982144 3,223750.43461112177
1,193691.42469251752 2,227738.73916571762 3,223638.36136090255
1,199018.55810216875 2,227544.02329258792 3,223191.06011534852
1,205676.8823662881 2,227232.15055742793 3,222877.55438667478
1,215578.01125548262 2,226468.31030825735 3,222898.3476416244
1,220762.91333452187 2,225906.66809485562 3,223118.85876420364
1,223097.13826623466 2,225563.9539368181 3,223359.84643433988
1,224178.59234405088 2,225353.7130214402 3,223561.64111916817
1,224597.34684609502 2,225229.54275533627 3,223727.48020108556
1,224953.88066130565 2,225127.19112298332 3,223844.56890594575
1,225220.7083238516 2,225042.31444320784 3,223934.28073330532
1,225421.5851101765 2,224973.98382607792 3,224007.17022184544
1,225546.1306765744 2,224927.26883962066 3,224068.9260276851
1,225562.27098187993 2,224897.58990397374 3,224120.9209670408
1,225588.9407508431 2,224880.57658047308 3,224164.71454214206
1,225556.70479581718 2,224880.3566185799 3,224200.2117704737
1,225495.97615352695 2,224886.0199524078 3,224228.4463438656
1,225443.80080260508 2,224883.54356731818 3,224253.42423862973
1,225421.49046233232 2,224862.32067346733 3,224280.81344077754
1,225452.49451565277 2,224781.34705374992 3,224333.05951340657
1,225444.76824523322 2,224741.8201530799 3,224368.4337910515
1,225405.79856722007 2,224761.5926215767 3,224366.60787162962
1,225411.0004305382 2,224801.0006266151 3,224332.1328144956
1,223727.5975401883 2,193119.6438271168 3,227657.03975353847
1,223715.19556557847 2,193204.87554359194 3,227658.60614184002
1,223594.61067060533 2,194113.1756340262 3,227666.89937646725
1,223204.57146517496 2,198980.49171521148 3,227521.52651146566
1,222754.99528717902 2,205771.9707274399 3,227320.40971097723
1,222867.32489251322 2,215667.25366689824 3,226390.85375101716
1,223126.06877160651 2,220430.38352459096 3,225856.97230062197
1,223351.91780499683 2,222850.7193301165 3,225627.37901624784
1,223561.08301765815 2,224173.19549781145 3,225401.07942443763
1,223759.98692805253 2,224722.78386393556 3,225151.71355951572
1,223840.92006848525 2,225063.41964598765 3,225117.37757075776
1,223932.12707585498 2,225172.88172492984 3,225043.9251998929
1,223948.65501206552 2,225572.23488944498 3,224998.70856507163
1,224024.9881590377 2,225665.7662426245 3,224957.6192269386
1,224117.61363873753 2,225616.31895925745 3,224929.0159543989
1,224238.16409588244 2,225356.0720589118 3,224922.70285821302
1,224271.12470120162 2,225344.64849136063 3,224898.89156667257
1,224270.1824615858 2,225425.42855861448 3,224859.21233469344
1,224297.392034881 2,225411.4302333776 3,224843.8612877852
1,224280.82167913238 2,225500.74531512568 3,224794.96933512465
1,224272.5544273714 2,225539.96870026685 3,224749.00123200836
1,224285.75021066173 2,225494.7769288302 3,224729.0562376062
1,224318.11777201603 2,225396.15541129076 3,224750.17341312446
1,224355.8044025298 2,225310.73878600905 3,224805.66937917998
1,227800.50752097034 2,223690.36004820466 3,192831.21896104343
1,227771.2018005841 2,223730.2791686439 3,192841.27042791096
1,227778.69291985309 2,223611.47227082358 3,193664.23465538264
1,227534.64845352017 2,223184.44850813007 3,199160.2102867865
1,227232.4031259084 2,222867.14978147697 3,205749.2411807061
1,226476.92704634272 2,222899.8500876669 3,215623.54812628013
1,225918.9178836065 2,223140.97038283735 3,220654.24083924582
1,225558.697919058 2,223367.1899906268 3,222982.3121646371
1,225324.29154762925 2,223549.92443773206 3,224114.76946999106
1,225193.17126151265 2,223706.4411531262 3,224693.90681493498
1,225125.12867425932 2,223833.3561018407 3,225062.26486234413
1,225082.51908900653 2,223931.58129856823 3,225279.47003465157
1,225040.81076919194 2,224007.8396185977 3,225403.00462893848
1,224988.98451845866 2,224070.46146300752 3,225473.63391460906
1,224930.95347047853 2,224125.61052614643 3,225515.60042790297
1,224878.6332139758 2,224174.90131788832 3,225535.47030154252
1,224842.4139774459 2,224216.571352964 3,225530.71676261423
1,224824.55978329512 2,224248.91812885003 3,225503.39280419255
1,224819.46295831192 2,224272.80918050391 3,225466.041967797
1,224818.7432519553 2,224291.44602717223 3,225435.24171547184
1,224819.67803804873 2,224306.08644133114 3,225435.72445757414
1,224818.1900306816 2,224318.40417679993 3,225431.70147547848
1,224803.03485007957 2,224341.37865000457 3,225375.70777245122
1,224785.77064949824 2,224421.96038290072 3,225367.39261277675
1,192098.91805172848 2,171642.50763040595 3,224670.02266593548
1,192300.10022068213 2,171586.34355939005 3,224670.0226659321
1,195609.467299852 2,171549.73031111798 3,224669.81346634036
1,204623.17661519718 2,172222.9529966391 3,224669.6785655037
1,215725.2517009548 2,177705.9428104645 3,224669.67856493656
1,228678.65958559277 2,192287.45364421513 3,224669.81346427757
1,232034.88494390386 2,202247.25835824845 3,224670.02266479438
1,232911.74291650148 2,208458.89521204788 3,224670.12900498623
1,233037.41050671675 2,212476.7290638392 3,224670.2544508468
1,232915.97839848552 2,215221.9442370878 3,224670.39042958888
1,232583.82596701826 2,217111.50779169478 3,224670.51440362638
1,232066.7338140112 2,218384.0915210909 3,224670.60753617922
1,231464.00798349016 2,219240.264289299 3,224670.66662968433
1,230888.52205926404 2,219854.69813621682 3,224670.6999176228
1,230406.98333537785 2,220350.56779774599 3,224670.71465037466
1,230067.8707191495 2,220831.89843414558 3,224670.71464968947
1,229722.7456181898 2,221183.3789022868 3,224670.71063166508
1,229442.36292643074 2,221504.46310019674 3,224670.6838768597
1,229184.95542975122 2,221770.07997886348 3,224670.68387617552
1,228963.33952579094 2,222010.06313253826 3,224670.63372945727
1,228744.24391157823 2,222194.8544085978 3,224670.63372879793
1,228569.30161014077 2,222388.5884019254 3,224670.56498135097
1,228420.8475823227 2,222580.44982270215 3,224670.48212683783
1,228251.20508541257 2,222699.7363946665 3,224670.48212614702
1,224668.92672829537 2,190542.82615782288 3,172509.80516365802
1,224668.92672828955 2,190754.46894854956 3,172441.21893788845
1,224668.9267282354 2,192882.22553053734 3,171827.31381098012
1,224669.08184300992 2,203753.5433946973 3,171010.69922034416
1,224670.63194975743 2,215447.5232358744 3,178177.7437861391
1,224670.6717831064 2,228328.8804231615 3,192509.65233066614
1,224670.69528727722 2,232389.13206854532 3,202458.7708012415
1,224670.67452203788 2,233173.58544387875 3,208412.32707213264
1,224670.62277907412 2,233258.2794117668 3,212513.39995020704
1,224670.55447862318 2,232948.92870988624 3,215248.3169539303
1,224670.48351396347 2,232456.64874559495 3,217074.47273746703
1,224670.4135666411 2,231903.9262559685 3,218311.08213027587
1,224670.333478913 2,231369.61701725767 3,219189.9308873189
1,224670.33347792138 2,230908.96500994827 3,219901.1290298229
1,224670.22575413092 2,230484.7527780533 3,220434.05551282052
1,224670.08243402035 2,230112.40754638633 3,220870.55346993648
1,224670.0824329587 2,229789.38188838202 3,221252.11778188348
1,224669.9152447454 2,229495.13691635866 3,221555.22200979473
1,224669.74830410216 2,229232.35938940314 3,221814.40129028927
1,224669.74830356214 2,228996.52737139832 3,222041.07431425966
1,224669.597781046 2,228781.74193948225 3,222230.24888810757
1,224669.4601766453 2,228586.92139276632 3,222396.6882810527
1,224669.19067982558 2,228408.1883686886 3,222559.49912899313
1,224669.0112837125 2,228246.22723204637 3,222691.6128642859
1,171764.73703077936 2,224669.4686745564 3,191564.00845895594
1,171697.43243924237 2,224669.4686745346 3,191770.91122463325
1,171063.62482760425 2,224669.27653640884 3,193715.36450135178
1,171174.60242846873 2,224669.11206526333 3,203066.691763345
1,177566.35923484436 2,224670.50870785903 3,214709.53355410293
1,191958.99167794824 2,224670.59846542747 3,227741.1806034686
1,202366.5963394995 2,224670.65695447606 3,232252.46946591724
1,208770.98227203716 2,224670.70158788175 3,233456.3086613896
1,212695.96070552763 2,224670.68789659554 3,233410.9498533029
1,215231.67724421903 2,224670.6507925374 3,232955.60174025214
1,216959.67976455681 2,224670.6025849949 3,232394.05701420514
1,218200.51845500604 2,224670.55629680035 3,231841.51637986337
1,219132.50401747553 2,224670.50820790176 3,231335.85463956743
1,219854.46047790023 2,224670.50820662273 3,230882.3852161756
1,220422.50222516188 2,224670.43109939524 3,230475.90935887673
1,220882.10698642323 2,224670.29134020762 3,230113.9573170695
1,221253.7294417806 2,224670.291338805 3,229787.81098755854
1,221566.4186562972 2,224670.08322956113 3,229497.19046860174
1,221829.69045390785 2,224669.84919604036 3,229235.4331889845
1,222050.86495415363 2,224669.84919638044 3,228997.944672253
1,222244.6943301045 2,224669.6568216079 3,228783.8097957488
1,222410.72853530472 2,224669.6568224649 3,228588.3676593282
1,222559.20452799345 2,224669.5462110428 3,228410.66153655865
1,222689.13201817675 2,224669.4982541163 3,228247.6216244998
1,179434.238578035 2,172309.5543258138 3,226073.9886225156
1,179616.30652477805 2,172318.55404602812 3,226065.98136747547
1,182207.6014225508 2,170836.61424787052 3,225989.71875253614
1,192866.20358517783 2,174667.87454387615 3,225532.01255775584
1,205034.54549450293 2,182490.55523409226 3,225104.06819320098
1,220623.01326473232 2,198225.65361181676 3,224627.8547932919
1,226478.62485588365 2,207897.32881679313 3,224459.9043735428
1,228420.15513731935 2,213279.78327922485 3,224408.61430273353
1,229242.10225793123 2,216514.76118272563 3,224390.8165744877
1,229772.25038045974 2,218745.1443207647 3,224394.31079407808
1,229906.8194724469 2,220226.93672542594 3,224407.6671890258
1,229657.6805898484 2,221119.80025420798 3,224424.15913699288
1,229451.5625731899 2,221803.12728512933 3,224441.2409837472
1,229138.94068494032 2,222249.10969698752 3,224458.1292719344
1,228808.16734495052 2,222560.15507903235 3,224472.88503522138
1,228519.73138354998 2,222807.79626761592 3,224485.0455815995
1,228341.83828522498 2,223060.02429995418 3,224495.62374151818
1,228126.974212542 2,223231.02995095946 3,224505.21329863535
1,227959.18928577364 2,223380.76755952273 3,224514.73346598368
1,227806.74216739155 2,223515.53847818653 3,224522.53627601176
1,227677.1711534273 2,223617.4619648064 3,224531.6667306693
1,227539.78144970752 2,223705.69341495383 3,224538.05736230582
1,227443.1965113979 2,223790.42123930727 3,224546.28719047146
1,227365.80935396213 2,223897.5188477364 3,224552.73905671085
1,225946.84309438473 2,181031.04444270054 3,170253.97004156304
1,225980.584078641 2,181778.74778121835 3,170141.5308884749
1,225901.24140727276 2,183701.1498318342 3,170302.3717181732
1,225537.92470647267 2,191995.14611858065 3,173426.70908562533
1,225117.48115493188 2,204389.6042952942 3,182665.9976553009
1,224641.1745883041 2,219922.20088790377 3,198087.30903550307
1,224462.17066038918 2,225890.34091995782 3,207395.8079385181
1,224406.50314419722 2,228561.2742666527 3,213203.84959822072
1,224393.3398433056 2,229616.1245462992 3,216728.90034571534
1,224394.41126101362 2,229878.9714445523 3,218884.4278208812
1,224404.71837527372 2,229766.37833455222 3,220217.22816393018
1,224425.6721692578 2,229518.2079206319 3,221079.31312053496
1,224454.57355390105 2,229252.57543421446 3,221682.18717921348
1,224482.11866342218 2,229007.5144014002 3,222139.06011179107
1,224495.0056672955 2,228784.29060333018 3,222530.89949354655
1,224509.87545886848 2,228571.53282728023 3,222809.4447226096
1,224520.45680166275 2,228373.847247751 3,223050.88817638092
1,224519.2011912371 2,228190.12987272843 3,223238.67575779866
1,224508.86277339744 2,228019.3761636109 3,223407.31970118446
1,224500.71482619058 2,227862.154239537 3,223555.05701760564
1,224526.89939362253 2,227713.5069766523 3,223671.87955122485
1,224523.2907843021 2,227608.57856768023 3,223750.15670419938
1,224532.77273890955 2,227493.73770277033 3,223828.59123061868
1,224546.62880687448 2,227343.29713226462 3,223892.19531804527
1,170627.67931086686 2,225827.48172211222 3,180530.5104907248
1,170675.90111073933 2,225889.96506238446 3,180586.5636163315
1,170787.85481042706 2,225906.0976316882 3,182097.75637634864
1,174264.00243237766 2,225510.4646951247 3,191040.97327307143
1,182054.071814468 2,225122.61826822732 3,203805.03742468986
1,197769.54965882786 2,224637.4519058482 3,219785.9495575443
1,207718.19484721893 2,224457.4244804145 3,226418.23071327913
1,213437.27233980646 2,224404.53359729605 3,228803.61284271567
1,216736.66040844657 2,224396.04796526744 3,229568.43664492908
1,218768.88245180267 2,224402.46013962527 3,229725.38065146146
1,220101.98660604216 2,224414.52312957498 3,229646.01302967992
1,221029.7314243494 2,224431.02335546853 3,229469.38929387083
1,221696.98368851014 2,224446.61817162883 3,229242.5555485386
1,222198.76848013414 2,224464.08735473477 3,229013.1507438246
1,222569.29673111712 2,224481.19374664605 3,228791.86201856207
1,222866.93820472856 2,224491.4236155818 3,228571.48843059642
1,223076.5612007052 2,224502.3271613804 3,228379.5347848817
1,223266.98978249665 2,224510.4716854875 3,228191.63933542802
1,223394.29047645617 2,224514.22271724278 3,228028.26030637696
1,223522.63995663545 2,224521.2326011005 3,227870.51877270802
1,223621.53442524577 2,224519.9596755176 3,227727.88499474205
1,223712.31936773952 2,224526.4716242192 3,227594.90293722687
1,223808.59284353434 2,224524.53754053763 3,227469.88298461933
1,223907.52614716618 2,224526.8196465991 3,227354.9849583625
1,165727.67395885003 2,163491.8024008112 3,164118.53536994001
1,165841.7733793261 2,163619.63059120797 3,164239.41175803347
1,166833.2403431613 2,166040.9008532103 3,166317.7878045918
1,175432.865381194 2,175065.00445163026 3,173961.4673383941
1,186943.17932629905 2,186859.9385611684 3,186681.73859434322
1,205973.12237500478 2,205927.11963524396 3,205836.11558527348
1,215998.52482856213 2,215874.1541685299 3,215337.16309757764
1,220419.55128039364 2,220397.82071302418 3,220239.36079245404
1,222604.41528193775 2,222625.05887468666 3,222810.44934561147
1,223871.3743397947 2,223877.77709387595 3,224183.94934312731
1,224715.74594743064 2,224703.23512021345 3,224915.65453871668
1,225179.95396594738 2,225172.09825582287 3,225339.69743072655
1,225537.6512346693 2,225533.21804796523 3,225569.6966992266
1,225756.7169750276 2,225770.76368891806 3,225701.70111126264
1,225825.38090925963 2,225833.63684961174 3,225793.36513504657
1,225890.33121578651 2,225911.3411188806 3,225834.4116741043
1,225896.6719953734 2,225911.00172017273 3,225858.63165057247
1,225900.4672076407 2,225920.59192563497 3,225861.9405064006
1,225887.0974538532 2,225903.12247353303 3,225856.3516085827
1,225869.31780136368 2,225888.22944906604 3,225842.28845770843
1,225839.12201582885 2,225853.73361631465 3,225823.8278734778
1,225799.57932745692 2,225799.57821022192 3,225801.08679625773
1,225756.7468104153 2,225732.86889792455 3,225774.10819232246
1,225735.14103464482 2,225715.737202924 3,225749.61493375164
1,224670.64274892746 2,224669.2229900353 3,224669.37786766363
1,224669.4231663925 2,224670.63600925542 3,224669.18465187814
1,224668.988534422 2,224670.54629500152 3,224669.70339976213
1,224669.05130946133 2,224669.60301510638 3,224670.5883346941
1,224670.20150436147 2,224668.84946684094 3,224670.1935503187
1,224670.64274892746 2,224669.2229900353 3,224669.37786766363
1,224669.2627771754 2,224669.3357590443 3,224670.64612021414
1,224668.92532784402 2,224670.4729871116 3,224669.84577371055
1,224670.31723260757 2,224668.85985487385 3,224670.06526953736
1,224668.905337923 2,224669.88176559797 3,224670.44896985844
1,224670.50488355916 2,224668.95015676206 3,224669.79003224603
1,224669.65861897837 2,224669.01781525344 3,224670.56764429138
1,224668.90748975743 2,224669.88325477816 3,224670.44898592247
1,224668.90748975743 2,224669.88325477816 3,224670.44898592247
1,224670.34658003872 2,224670.02999665446 3,224668.86740494368
1,224669.51681108127 2,224669.10537842798 3,224670.61457561835
1,224670.19939431493 2,224668.8463113958 3,224670.19415902588
1,224669.41854226353 2,224670.63670246815 3,224669.1836457414
1,224668.8510041668 2,224670.27186125147 3,224670.11735134094
1,224669.1492513169 2,224669.46495745837 3,224670.62845548213
1,224670.64575213954 2,224669.34340110942 3,224669.25499031454
1,224670.64274892746 2,224669.2229900353 3,224669.37786766363
1,224669.65811109942 2,224669.01799599678 3,224670.5677308649
1,224670.6168459862 2,224669.11370425203 3,224669.51041185213
1,193002.23118739176 2,227620.17432063463 3,223767.33306936026
1,193090.20268063812 2,227621.53537391292 3,223755.07192859845
1,194021.99139432723 2,227629.25665446772 3,223635.87384872988
